,sample,time_sec,event_id,event_type,event_color
982,-508.4,9.82,1,Left,green
983,-583.85,9.83,1,Left,green
984,-151.51,9.84,1,Left,green
985,-410.2,9.85,1,Left,green
986,-69.52475247524752,9.86,1,Left,green
987,-235.27272727272728,9.8701,1,Left,green
988,139.07,9.88,1,Left,green
989,-102.71,9.89,1,Left,green
990,234.76,9.9,1,Left,green
991,-12.97,9.91,1,Left,green
992,307.15,9.92,1,Left,green
993,70.71,9.93,1,Left,green
994,384.4059405940594,9.94,1,Left,green
995,95.20202020202021,9.9501,1,Left,green
996,351.23,9.96,1,Left,green
997,80.46,9.97,1,Left,green
998,345.09,9.98,1,Left,green
999,111.02,9.99,1,Left,green
1000,397.76,10.0,1,Left,green
1001,120.31,10.01,1,Left,green
1002,358.7029702970297,10.02,1,Left,green
1003,39.96,10.0301,1,Left,green
1004,289.969696969697,10.0401,1,Left,green
1005,83.92,10.05,1,Left,green
1006,378.01,10.06,1,Left,green
1007,95.22,10.07,1,Left,green
1008,303.44,10.08,1,Left,green
1009,80.79,10.09,1,Left,green
1010,317.53,10.1,1,Left,green
1011,46.84158415841584,10.11,1,Left,green
1012,276.2020202020202,10.1201,1,Left,green
1013,18.08,10.13,1,Left,green
1014,257.36,10.14,1,Left,green
1015,86.4,10.15,1,Left,green
1016,271.19,10.16,1,Left,green
1017,-42.33,10.17,1,Left,green
1018,139.83,10.18,1,Left,green
1019,-91.37623762376238,10.19,1,Left,green
1020,188.9090909090909,10.2001,1,Left,green
1021,-18.21,10.21,1,Left,green
1022,90.06,10.22,1,Left,green
1023,-149.35,10.23,1,Left,green
1024,14.63,10.24,1,Left,green
1025,-194.23,10.25,,,
1026,55.55,10.26,,,
1027,-237.45,10.27,,,
1028,-126.28,10.28,,,
1029,-283.04,10.29,,,
1030,-5.24,10.3,,,
1031,-120.75,10.31,,,
1032,15.71,10.32,,,
1033,-143.7,10.33,,,
1034,90.77,10.34,,,
1035,14.67,10.35,,,
1036,132.28,10.36,,,
1037,-61.07,10.37,,,
1038,182.67,10.38,,,
1039,49.6,10.39,,,
1040,135.45,10.4,,,
1041,-75.5,10.41,,,
1042,36.65,10.42,,,
1043,-108.92,10.43,,,
1044,-21.75,10.44,,,
1045,-189.47,10.45,,,
1046,-59.08,10.46,,,
1047,-170.91,10.47,,,
1048,-16.16,10.48,,,
1049,-85.2,10.49,,,
1050,106.79,10.5,,,
1051,3.09,10.51,,,
1052,129.84,10.52,,,
1053,38.5,10.53,,,
1054,44.07,10.54,,,
1055,-106.0,10.55,,,
1056,43.22,10.56,,,
1057,19.43,10.57,,,
1058,190.24,10.58,,,
1059,294.61,10.59,,,
1060,309.15,10.6,,,
1061,-709.88,10.61,,,
1062,-986.45,10.62,,,
1063,-829.46,10.63,,,
1064,-412.13,10.64,,,
1065,-853.98,10.65,,,
1066,-563.3,10.66,,,
1067,-313.95,10.67,,,
1068,-355.46,10.68,,,
1069,-428.72,10.69,,,
1070,-397.66,10.7,,,
1071,-352.47,10.71,,,
1072,-297.98,10.72,,,
1073,-267.04,10.73,,,
1074,-37.83,10.74,,,
1075,205.47,10.75,,,
1076,464.6,10.76,,,
1077,733.52,10.77,,,
1078,763.16,10.78,,,
1079,731.57,10.79,,,
1080,594.52,10.8,,,
1081,308.74,10.81,,,
1082,170.47,10.82,,,
1083,72.95,10.83,,,
1084,845.26,10.84,,,
1085,1207.68,10.85,,,
1086,1385.0,10.86,,,
1087,1658.82,10.87,,,
1088,1638.3,10.88,,,
1089,1852.57,10.89,,,
1090,1849.0,10.9,,,
1091,1762.31,10.91,,,
1092,1494.28,10.92,,,
1093,1066.43,10.93,,,
1094,325.17,10.94,,,
1095,-235.2,10.95,,,
1096,-837.99,10.96,,,
1097,-1050.88,10.97,,,
1098,-1440.64,10.98,,,
1099,-1429.71,10.99,,,
1100,-1490.34,11.0,,,
1101,-1375.12,11.01,,,
1102,-1445.07,11.02,,,
1103,-1277.52,11.03,,,
1104,-1292.69,11.04,,,
1105,-1099.41,11.05,,,
1106,-1051.4,11.06,,,
1107,-842.76,11.07,,,
1108,-964.92,11.08,,,
1109,-782.15,11.09,,,
1110,-869.15,11.1,,,
1111,-617.48,11.11,,,
1112,-693.98,11.12,,,
1113,-613.97,11.13,,,
1114,-427.99,11.14,,,
1115,909.02,11.15,,,
1116,1968.9,11.16,,,
1117,3289.3,11.17,,,
1118,4072.4,11.18,,,
1119,4903.98,11.19,,,
1120,5162.95,11.2,,,
1121,5484.52,11.21,,,
1122,5249.72,11.22,,,
1123,5284.76,11.23,,,
1124,4720.23,11.24,,,
1125,4484.62,11.25,,,
1126,3890.41,11.26,,,
1127,3553.56,11.27,,,
1128,2675.1,11.28,,,
1129,2315.91,11.29,,,
1130,1568.12,11.3,,,
1131,1177.88,11.31,,,
1132,395.18,11.32,,,
1133,14.83,11.33,,,
1134,-750.74,11.34,,,
1135,-1099.69,11.35,,,
1136,-1889.34,11.36,,,
1137,-1943.68,11.37,,,
1138,-2381.08,11.38,,,
1139,-2340.08,11.39,,,
1140,-2716.01,11.4,,,
1141,-2679.35,11.41,,,
1142,-3169.21,11.42,,,
1143,-2975.92,11.43,,,
1144,-3060.14,11.44,,,
1145,-2726.69,11.45,,,
1146,-3033.77,11.46,,,
1147,-2723.48,11.47,,,
1148,-2873.42,11.48,,,
1149,-2674.54,11.49,,,
1150,-2906.02,11.5,,,
1151,-2476.34,11.51,,,
1152,-2545.02,11.52,,,
1153,-2207.37,11.53,,,
1154,-2505.04,11.54,,,
1155,-2094.74,11.55,,,
1156,-2197.56,11.56,,,
1157,-1852.19,11.57,,,
1158,-2105.73,11.58,,,
1159,-1475.81,11.59,,,
1160,-1244.71,11.6,,,
1161,-644.72,11.61,,,
1162,-787.52,11.62,,,
1163,-405.28,11.63,,,
1164,-650.29,11.64,,,
1165,-360.0,11.65,,,
1166,-689.19,11.66,,,
1167,-535.82,11.67,,,
1168,-953.48,11.68,,,
1169,-696.61,11.69,,,
1170,-956.63,11.7,,,
1171,-595.3,11.71,,,
1172,-881.31,11.72,,,
1173,-513.57,11.73,,,
1174,-678.01,11.74,,,
1175,-323.99,11.75,,,
1176,-590.87,11.76,,,
1177,-293.1,11.77,,,
1178,-520.72,11.78,,,
1179,-233.52,11.79,,,
1180,-480.71,11.8,,,
1181,-177.43,11.81,,,
1182,-532.15,11.82,,,
1183,-209.17,11.83,,,
1184,-415.51,11.84,,,
1185,-148.04,11.85,,,
1186,-426.0,11.86,,,
1187,-75.63,11.87,,,
1188,-257.97,11.88,,,
1189,126.73,11.89,,,
1190,-179.08,11.9,,,
1191,115.93,11.91,,,
1192,-64.21,11.92,,,
1193,357.25,11.93,,,
1194,47.98,11.94,,,
1195,304.19,11.95,,,
1196,43.46,11.96,,,
1197,476.4,11.97,,,
1198,-87.93,11.98,,,
1199,-1096.06,11.99,,,
1200,-2879.76,12.0,,,
1201,-4034.81,12.01,,,
1202,-5526.09,12.02,,,
1203,-6101.95,12.03,,,
1204,-6922.2,12.04,,,
1205,-6894.07,12.05,,,
1206,-7097.48,12.06,,,
1207,-6512.34,12.07,,,
1208,-6274.32,12.08,,,
1209,-5292.48,12.09,,,
1210,-4330.55,12.1,,,
1211,-2704.54,12.11,,,
1212,-1881.2,12.12,,,
1213,-567.23,12.13,,,
1214,87.0,12.14,,,
1215,1116.12,12.15,,,
1216,1587.98,12.16,,,
1217,2429.67,12.17,,,
1218,2577.36,12.18,,,
1219,3206.37,12.19,,,
1220,3293.9,12.2,,,
1221,3823.08,12.21,,,
1222,3711.47,12.22,,,
1223,4101.29,12.23,,,
1224,3970.04,12.24,,,
1225,4250.53,12.25,,,
1226,4058.98,12.26,,,
1227,4241.62,12.27,,,
1228,3812.45,12.28,,,
1229,3911.87,12.29,,,
1230,3602.62,12.3,,,
1231,3807.02,12.31,,,
1232,3456.47,12.32,,,
1233,3568.07,12.33,,,
1234,3275.71,12.34,,,
1235,3361.8,12.35,,,
1236,2979.73,12.36,,,
1237,3053.46,12.37,,,
1238,2703.59,12.38,,,
1239,2752.96,12.39,,,
1240,2371.39,12.4,,,
1241,2461.62,12.41,,,
1242,2033.56,12.42,,,
1243,2081.6,12.43,,,
1244,1827.63,12.44,,,
1245,1925.05,12.45,,,
1246,1577.08,12.46,,,
1247,1640.28,12.47,,,
1248,1321.64,12.48,,,
1249,1482.54,12.49,,,
1250,1214.02,12.5,,,
1251,1185.95,12.51,,,
1252,888.07,12.52,,,
1253,1005.18,12.53,,,
1254,787.07,12.54,,,
1255,819.3,12.55,,,
1256,565.44,12.56,,,
1257,681.0,12.57,,,
1258,458.78,12.58,,,
1259,556.0,12.59,,,
1260,252.97,12.6,,,
1261,387.2,12.61,,,
1262,-0.13,12.62,,,
1263,-475.38,12.63,,,
1264,-1095.35,12.64,,,
1265,-1117.9,12.65,,,
1266,-1082.67,12.66,,,
1267,-854.63,12.67,,,
1268,-837.85,12.68,,,
1269,-581.65,12.69,,,
1270,-540.33,12.7,,,
1271,-357.23,12.71,,,
1272,-334.67,12.72,,,
1273,-185.71,12.73,,,
1274,-200.03,12.74,,,
1275,-29.89,12.75,,,
1276,-35.56,12.76,,,
1277,70.44,12.77,,,
1278,7.46,12.78,,,
1279,37.72,12.79,,,
1280,-35.19,12.8,,,
1281,66.61,12.81,,,
1282,-2.13,12.82,,,
1283,36.69,12.83,,,
1284,-58.03,12.84,,,
1285,-76.66,12.85,,,
1286,-42.3,12.86,,,
1287,38.69,12.87,,,
1288,-6.43,12.88,,,
1289,16.22,12.89,,,
1290,29.12,12.9,,,
1291,15.51,12.91,,,
1292,-38.54,12.92,,,
1293,-55.13,12.93,,,
1294,-76.14,12.94,,,
1295,-54.08,12.95,,,
1296,-9.98,12.96,,,
1297,-35.48,12.97,,,
1298,-83.97,12.98,,,
1299,-121.77,12.99,,,
1300,-90.23,13.0,,,
1301,-177.62,13.01,,,
1302,-219.47,13.02,,,
1303,-274.54,13.03,,,
1304,-204.03,13.04,,,
1305,-296.18,13.05,,,
1306,-246.59,13.06,,,
1307,-244.07,13.07,,,
1308,-107.92,13.08,,,
1309,-171.08,13.09,,,
1310,-119.57,13.1,,,
1311,-65.2,13.11,,,
1312,-45.73,13.12,,,
1313,-273.78,13.13,,,
1314,-234.96,13.14,,,
1315,-390.74,13.15,,,
1316,-313.13,13.16,,,
1317,-399.79,13.17,,,
1318,-217.64,13.18,,,
1319,-263.33,13.19,,,
1320,-159.79,13.2,,,
1321,-250.76,13.21,,,
1322,-180.65,13.22,,,
1323,-298.23,13.23,,,
1324,-165.91,13.24,,,
1325,-318.94,13.25,,,
1326,-174.55,13.26,,,
1327,-273.98,13.27,,,
1328,-136.81,13.28,,,
1329,-268.35,13.29,,,
1330,-101.05,13.3,,,
1331,-199.33,13.31,,,
1332,15.2,13.32,,,
1333,-146.08,13.33,,,
1334,68.06,13.34,,,
1335,-98.11,13.35,,,
1336,21.44,13.36,,,
1337,-148.01,13.37,,,
1338,-4.01,13.38,,,
1339,-243.33,13.39,,,
1340,-126.28,13.4,,,
1341,-369.16,13.41,,,
1342,-187.92,13.42,,,
1343,-389.23,13.43,,,
1344,-154.31,13.44,,,
1345,-272.09,13.45,,,
1346,-59.57,13.46,,,
1347,-257.78,13.47,,,
1348,-87.35,13.48,,,
1349,-278.53,13.49,,,
1350,-9.51,13.5,,,
1351,-200.57,13.51,,,
1352,4.87,13.52,,,
1353,-212.24,13.53,,,
1354,59.36,13.54,,,
1355,-191.5,13.55,,,
1356,9.45,13.56,,,
1357,-323.16,13.57,,,
1358,-188.97,13.58,,,
1359,-366.46,13.59,,,
1360,-13.69,13.6,,,
1361,-247.09,13.61,,,
1362,-20.68,13.62,,,
1363,-247.73,13.63,,,
1364,11.59,13.64,,,
1365,-583.32,13.65,,,
1366,-763.19,13.66,,,
1367,-1337.86,13.67,,,
1368,-1023.43,13.68,,,
1369,-1035.24,13.69,,,
1370,-580.61,13.7,,,
1371,-676.24,13.71,,,
1372,-275.65,13.72,,,
1373,-397.69,13.73,,,
1374,-9.71,13.74,,,
1375,-250.83,13.75,,,
1376,117.08,13.76,,,
1377,-16.35,13.77,,,
1378,276.86,13.78,,,
1379,-5.35,13.79,,,
1380,285.18,13.8,,,
1381,51.49,13.81,,,
1382,404.43,13.82,,,
1383,152.48,13.83,,,
1384,459.72,13.84,1,Left,green
1385,173.8,13.85,1,Left,green
1386,486.92,13.86,1,Left,green
1387,152.72,13.87,1,Left,green
1388,373.39,13.88,1,Left,green
1389,102.12,13.89,1,Left,green
1390,427.08,13.9,1,Left,green
1391,115.16,13.91,1,Left,green
1392,353.65,13.92,1,Left,green
1393,72.26,13.93,1,Left,green
1394,371.06,13.94,1,Left,green
1395,78.27,13.95,1,Left,green
1396,368.82,13.96,1,Left,green
1397,88.08,13.97,1,Left,green
1398,379.01,13.98,1,Left,green
1399,40.53,13.99,1,Left,green
1400,346.96,14.0,1,Left,green
1401,11.77,14.01,1,Left,green
1402,241.37,14.02,1,Left,green
1403,-131.58,14.03,1,Left,green
1404,137.52,14.04,1,Left,green
1405,-76.11,14.05,1,Left,green
1406,225.57,14.06,1,Left,green
1407,-119.44,14.07,1,Left,green
1408,180.55,14.08,1,Left,green
1409,-34.02,14.09,1,Left,green
1410,302.17,14.1,1,Left,green
1411,10.43,14.11,1,Left,green
1412,257.26,14.12,1,Left,green
1413,-111.57,14.13,1,Left,green
1414,128.38,14.14,1,Left,green
1415,-179.86,14.15,1,Left,green
1416,159.93,14.16,1,Left,green
1417,-129.47,14.17,1,Left,green
1418,225.74,14.18,1,Left,green
1419,57.59,14.19,1,Left,green
1420,-401.19,14.2,1,Left,green
1421,214.93,14.21,1,Left,green
1422,825.98,14.22,1,Left,green
1423,466.64,14.23,1,Left,green
1424,883.17,14.24,1,Left,green
1425,731.25,14.25,1,Left,green
1426,623.98,14.26,1,Left,green
1427,304.34,14.27,1,Left,green
1428,849.95,14.28,1,Left,green
1429,-35.15,14.29,1,Left,green
1430,-34.69,14.3,1,Left,green
1431,-549.95,14.31,1,Left,green
1432,-648.4,14.32,1,Left,green
1433,-1338.0,14.33,1,Left,green
1434,-1458.19,14.34,,,
1435,-2323.63,14.35,,,
1436,-2270.3,14.36,,,
1437,-2016.92,14.37,,,
1438,-1066.07,14.38,,,
1439,-658.28,14.39,,,
1440,171.14,14.4,,,
1441,214.27,14.41,,,
1442,491.03,14.42,,,
1443,311.7,14.43,,,
1444,656.55,14.44,,,
1445,613.4,14.45,,,
1446,544.45,14.46,,,
1447,-0.95,14.47,,,
1448,614.37,14.48,,,
1449,73.46,14.49,,,
1450,882.2,14.5,,,
1451,993.72,14.51,,,
1452,1560.37,14.52,,,
1453,1238.77,14.53,,,
1454,1454.14,14.54,,,
1455,1790.72,14.55,,,
1456,1975.56,14.56,,,
1457,1307.29,14.57,,,
1458,1288.43,14.58,,,
1459,995.37,14.59,,,
1460,1028.74,14.6,,,
1461,610.06,14.61,,,
1462,595.59,14.62,,,
1463,43.47,14.63,,,
1464,-190.81,14.64,,,
1465,-708.68,14.65,,,
1466,-729.66,14.66,,,
1467,-1123.48,14.67,,,
1468,-1032.47,14.68,,,
1469,-1091.91,14.69,,,
1470,-895.12,14.7,,,
1471,-1109.78,14.71,,,
1472,-1001.75,14.72,,,
1473,-1132.48,14.73,,,
1474,-968.14,14.74,,,
1475,-1090.48,14.75,,,
1476,-863.44,14.76,,,
1477,-980.59,14.77,,,
1478,-745.59,14.78,,,
1479,-802.05,14.79,,,
1480,-643.51,14.8,,,
1481,-721.5,14.81,,,
1482,-543.13,14.82,,,
1483,-546.27,14.83,,,
1484,-325.55,14.84,,,
1485,-373.85,14.85,,,
1486,-196.15,14.86,,,
1487,-218.78,14.87,,,
1488,-79.62,14.88,,,
1489,-124.12,14.89,,,
1490,-6.35,14.9,,,
1491,-76.39,14.91,,,
1492,-55.4,14.92,,,
1493,-229.53,14.93,,,
1494,447.6,14.94,,,
1495,1601.3,14.95,,,
1496,2744.81,14.96,,,
1497,3609.37,14.97,,,
1498,4409.99,14.98,,,
1499,4829.31,14.99,,,
1500,5086.01,15.0,,,
1501,5128.04,15.01,,,
1502,5070.31,15.02,,,
1503,4717.6,15.03,,,
1504,4340.26,15.04,,,
1505,3809.54,15.05,,,
1506,3387.83,15.06,,,
1507,2812.24,15.07,,,
1508,2236.78,15.08,,,
1509,1702.87,15.09,,,
1510,1026.61,15.1,,,
1511,427.52,15.11,,,
1512,-26.17,15.12,,,
1513,-423.76,15.13,,,
1514,-792.64,15.14,,,
1515,-1155.14,15.15,,,
1516,-1526.7,15.16,,,
1517,-1691.27,15.17,,,
1518,-1895.23,15.18,,,
1519,-2097.73,15.19,,,
1520,-2324.27,15.2,,,
1521,-2410.86,15.21,,,
1522,-2594.4,15.22,,,
1523,-2590.06,15.23,,,
1524,-2648.34,15.24,,,
1525,-2649.92,15.25,,,
1526,-2652.12,15.26,,,
1527,-2545.03,15.27,,,
1528,-2620.31,15.28,,,
1529,-2558.86,15.29,,,
1530,-2498.68,15.3,,,
1531,-2353.04,15.31,,,
1532,-2446.54,15.32,,,
1533,-2226.29,15.33,,,
1534,-2243.04,15.34,,,
1535,-2121.05,15.35,,,
1536,-2201.78,15.36,,,
1537,-2032.07,15.37,,,
1538,-2078.71,15.38,,,
1539,-1842.01,15.39,,,
1540,-1960.79,15.4,,,
1541,-1789.24,15.41,,,
1542,-1712.14,15.42,,,
1543,-1367.22,15.43,,,
1544,-1397.97,15.44,,,
1545,-1330.56,15.45,,,
1546,-1439.67,15.46,,,
1547,-1023.07,15.47,,,
1548,-1041.2,15.48,,,
1549,-869.78,15.49,,,
1550,-895.6,15.5,,,
1551,-649.36,15.51,,,
1552,-788.25,15.52,,,
1553,-483.61,15.53,,,
1554,-544.56,15.54,,,
1555,-313.1,15.55,,,
1556,-497.42,15.56,,,
1557,-246.75,15.57,,,
1558,-301.9,15.58,,,
1559,16.18,15.59,,,
1560,-196.6,15.6,,,
1561,-57.24,15.61,,,
1562,-300.44,15.62,,,
1563,58.67,15.63,,,
1564,5.2,15.64,,,
1565,228.85,15.65,,,
1566,17.78,15.66,,,
1567,195.66,15.67,,,
1568,34.24,15.68,,,
1569,264.73,15.69,,,
1570,83.67,15.7,,,
1571,393.82,15.71,,,
1572,218.52,15.72,,,
1573,457.06,15.73,,,
1574,161.33,15.74,,,
1575,507.18,15.75,,,
1576,366.01,15.76,,,
1577,571.42,15.77,,,
1578,247.87,15.78,,,
1579,461.2,15.79,,,
1580,157.01,15.8,,,
1581,472.4,15.81,,,
1582,261.77,15.82,,,
1583,500.58,15.83,,,
1584,290.55,15.84,,,
1585,545.77,15.85,,,
1586,507.13,15.86,,,
1587,774.31,15.87,,,
1588,-693.05,15.88,,,
1589,-1989.99,15.89,,,
1590,-3677.49,15.9,,,
1591,-4621.72,15.91,,,
1592,-5807.91,15.92,,,
1593,-6097.32,15.93,,,
1594,-6583.44,15.94,,,
1595,-6224.82,15.95,,,
1596,-6336.34,15.96,,,
1597,-5695.5,15.97,,,
1598,-5060.56,15.98,,,
1599,-3458.63,15.99,,,
1600,-2561.92,16.0,,,
1601,-1201.28,16.01,,,
1602,-617.99,16.02,,,
1603,365.88,16.03,,,
1604,749.95,16.04,,,
1605,1665.2277227722773,16.05,,,
1606,1959.1515151515152,16.0601,,,
1607,2743.4356435643563,16.07,,,
1608,2818.6464646464647,16.0801,,,
1609,3338.94,16.09,,,
1610,3256.74,16.1,,,
1611,3626.34,16.11,,,
1612,3412.81,16.12,,,
1613,3749.06,16.13,,,
1614,3515.70297029703,16.14,,,
1615,3814.2323232323233,16.1501,,,
1616,3530.26,16.16,,,
1617,3833.5,16.17,,,
1618,2998.01,16.18,,,
1619,2450.65,16.19,,,
1620,1376.72,16.2,,,
1621,1050.82,16.21,,,
1622,618.97,16.22,,,
1623,1095.6930693069307,16.23,,,
1624,1108.1818181818182,16.2401,,,
1625,1687.83,16.25,,,
1626,1596.04,16.26,,,
1627,2000.99,16.27,,,
1628,1844.73,16.28,,,
1629,2228.44,16.29,,,
1630,1997.8910891089108,16.3,,,
1631,2226.6969696969695,16.3101,,,
1632,1922.6435643564357,16.32,,,
1633,2225.242424242424,16.3301,,,
1634,1958.23,16.34,,,
1635,2231.68,16.35,,,
1636,1880.62,16.36,,,
1637,2059.93,16.37,,,
1638,1685.92,16.38,,,
1639,1901.930693069307,16.39,,,
1640,1527.4242424242425,16.4001,,,
1641,1668.72,16.41,,,
1642,1278.93,16.42,,,
1643,1437.89,16.43,,,
1644,1088.73,16.44,,,
1645,1287.5,16.45,,,
1646,953.17,16.46,,,
1647,1206.83,16.47,,,
1648,851.960396039604,16.48,,,
1649,1035.3737373737374,16.4901,,,
1650,700.92,16.5,2,Right,blue
1651,865.5,16.51,2,Right,blue
1652,506.5,16.52,2,Right,blue
1653,663.09,16.53,2,Right,blue
1654,376.31,16.54,2,Right,blue
1655,539.2079207920792,16.55,2,Right,blue
1656,177.02020202020202,16.5601,2,Right,blue
1657,370.58415841584156,16.57,2,Right,blue
1658,214.63636363636363,16.5801,2,Right,blue
1659,516.49,16.59,2,Right,blue
1660,263.59,16.6,2,Right,blue
1661,410.1,16.61,2,Right,blue
1662,-13.27,16.62,2,Right,blue
1663,161.43,16.63,2,Right,blue
1664,495.08910891089107,16.64,2,Right,blue
1665,1129.1616161616162,16.6501,2,Right,blue
1666,827.2,16.66,2,Right,blue
1667,861.01,16.67,2,Right,blue
1668,459.45,16.68,2,Right,blue
1669,543.16,16.69,2,Right,blue
1670,208.65,16.7,2,Right,blue
1671,244.3,16.71,2,Right,blue
1672,-110.13,16.72,2,Right,blue
1673,29.02970297029703,16.73,2,Right,blue
1674,-301.2121212121212,16.7401,2,Right,blue
1675,-224.07,16.75,2,Right,blue
1676,-539.21,16.76,2,Right,blue
1677,-483.78,16.77,2,Right,blue
1678,-721.79,16.78,2,Right,blue
1679,-521.46,16.79,2,Right,blue
1680,-766.2475247524752,16.8,2,Right,blue
1681,-566.9090909090909,16.8101,2,Right,blue
1682,-632.5247524752475,16.82,2,Right,blue
1683,-486.6666666666667,16.8301,2,Right,blue
1684,-742.1,16.84,2,Right,blue
1685,-619.4,16.85,2,Right,blue
1686,-715.56,16.86,2,Right,blue
1687,-525.96,16.87,2,Right,blue
1688,-714.36,16.88,2,Right,blue
1689,-541.039603960396,16.89,2,Right,blue
1690,-631.9090909090909,16.9001,2,Right,blue
1691,-526.61,16.91,2,Right,blue
1692,-730.29,16.92,2,Right,blue
1693,-651.92,16.93,2,Right,blue
1694,-746.5,16.94,2,Right,blue
1695,-579.88,16.95,2,Right,blue
1696,-712.38,16.96,2,Right,blue
1697,-605.24,16.97,2,Right,blue
1698,-649.2178217821782,16.98,2,Right,blue
1699,-531.6767676767677,16.9901,2,Right,blue
1700,-587.8,17.0,,,
1701,-434.9,17.01,,,
1702,-526.84,17.02,,,
1703,-448.48,17.03,,,
1704,-615.4,17.04,,,
1705,-624.4554455445544,17.05,,,
1706,-630.4444444444445,17.0601,,,
1707,-417.9009900990099,17.07,,,
1708,-443.62626262626264,17.0801,,,
1709,-382.4,17.09,,,
1710,-351.03,17.1,,,
1711,-197.71,17.11,,,
1712,-118.11,17.12,,,
1713,-700.05,17.13,,,
1714,102.61386138613861,17.14,,,
1715,992.2121212121212,17.1501,,,
1716,949.66,17.16,,,
1717,682.22,17.17,,,
1718,-148.33,17.18,,,
1719,-429.37,17.19,,,
1720,-1494.79,17.2,,,
1721,-1947.38,17.21,,,
1722,-2272.89,17.22,,,
1723,-2327.3861386138615,17.23,,,
1724,-2344.777777777778,17.2401,,,
1725,-2139.08,17.25,,,
1726,-1768.72,17.26,,,
1727,-1486.54,17.27,,,
1728,-1014.39,17.28,,,
1729,-504.47,17.29,,,
1730,-48.693069306930695,17.3,,,
1731,362.5151515151515,17.3101,,,
1732,880.6930693069307,17.32,,,
1733,1012.3535353535353,17.3301,,,
1734,1040.49,17.34,,,
1735,776.37,17.35,,,
1736,727.32,17.36,,,
1737,771.02,17.37,,,
1738,813.28,17.38,,,
1739,405.2475247524753,17.39,,,
1740,-48.707070707070706,17.4001,,,
1741,313.0,17.41,,,
1742,785.31,17.42,,,
1743,931.06,17.43,,,
1744,1375.82,17.44,,,
1745,1567.71,17.45,,,
1746,1779.15,17.46,,,
1747,1600.83,17.47,,,
1748,1687.8217821782177,17.48,,,
1749,1556.3434343434344,17.4901,,,
1750,1031.15,17.5,,,
1751,132.29,17.51,,,
1752,-552.2,17.52,,,
1753,-1241.72,17.53,,,
1754,-1472.85,17.54,,,
1755,-1847.2178217821781,17.55,,,
1756,-1807.5353535353536,17.5601,,,
1757,-1740.4257425742574,17.57,,,
1758,-1334.121212121212,17.5801,,,
1759,-1304.14,17.59,,,
1760,-1011.1,17.6,,,
1761,-956.19,17.61,,,
1762,-574.41,17.62,,,
1763,-573.91,17.63,,,
1764,-310.33663366336634,17.64,,,
1765,-452.3131313131313,17.6501,,,
1766,-247.42,17.66,,,
1767,-309.51,17.67,,,
1768,-116.54,17.68,,,
1769,-278.8,17.69,,,
1770,-83.66,17.7,,,
1771,-154.82,17.71,,,
1772,80.09,17.72,,,
1773,-100.51485148514851,17.73,,,
1774,171.77777777777777,17.7401,,,
1775,-12.66,17.75,,,
1776,-237.48,17.76,,,
1777,-1328.34,17.77,,,
1778,-2112.73,17.78,,,
1779,-3306.18,17.79,,,
1780,-3927.6831683168316,17.8,,,
1781,-4773.757575757576,17.8101,,,
1782,-4879.0990099009905,17.82,,,
1783,-5158.080808080808,17.8301,,,
1784,-4923.31,17.84,,,
1785,-5020.88,17.85,,,
1786,-4487.19,17.86,,,
1787,-4378.9,17.87,,,
1788,-3748.59,17.88,,,
1789,-3487.3267326732675,17.89,,,
1790,-2592.8585858585857,17.9001,,,
1791,-2129.55,17.91,,,
1792,-1099.23,17.92,,,
1793,-561.13,17.93,,,
1794,272.89,17.94,,,
1795,699.98,17.95,,,
1796,1591.39,17.96,,,
1797,1819.96,17.97,,,
1798,2515.960396039604,17.98,,,
1799,2390.6767676767677,17.9901,,,
1800,2765.03,18.0,,,
1801,2842.68,18.01,,,
1802,3167.42,18.02,,,
1803,2907.12,18.03,,,
1804,3311.14,18.04,,,
1805,3066.5346534653463,18.05,,,
1806,3270.3535353535353,18.0601,,,
1807,2906.633663366337,18.07,,,
1808,3111.5050505050503,18.0801,,,
1809,2767.78,18.09,,,
1810,2923.72,18.1,,,
1811,2587.63,18.11,,,
1812,2831.4,18.12,,,
1813,2537.98,18.13,,,
1814,2824.9504950495048,18.14,,,
1815,2477.808080808081,18.1501,,,
1816,2550.77,18.16,,,
1817,2122.5,18.17,,,
1818,2286.0,18.18,,,
1819,1896.06,18.19,,,
1820,2133.88,18.2,,,
1821,1758.94,18.21,,,
1822,1801.21,18.22,,,
1823,1398.6732673267327,18.23,,,
1824,1636.030303030303,18.2401,,,
1825,1265.58,18.25,,,
1826,1390.94,18.26,,,
1827,1004.87,18.27,,,
1828,1214.65,18.28,,,
1829,920.11,18.29,,,
1830,1151.5841584158416,18.3,,,
1831,739.010101010101,18.3101,,,
1832,942.2970297029703,18.32,,,
1833,551.8282828282828,18.3301,,,
1834,758.35,18.34,,,
1835,466.93,18.35,,,
1836,732.51,18.36,,,
1837,322.44,18.37,,,
1838,524.81,18.38,,,
1839,155.0990099009901,18.39,,,
1840,359.2020202020202,18.4001,,,
1841,-17.51,18.41,,,
1842,219.98,18.42,,,
1843,-104.44,18.43,,,
1844,185.13,18.44,,,
1845,-27.93,18.45,,,
1846,255.9,18.46,,,
1847,-40.31,18.47,,,
1848,234.79207920792078,18.48,,,
1849,-162.59595959595958,18.4901,,,
1850,133.2,18.5,,,
1851,-208.64,18.51,,,
1852,-14.88,18.52,,,
